pathway	pval	padj	log2err	ES	NES	size	leadingEdge	contrast	method
HALLMARK_GLYCOLYSIS	0.00373486597136401	0.0071824345603154	0.431707695803346	0.366071374991679	1.45072910047227	180	ALDOB VEGFA AGRN DCN CYB5A SDC2 EGFR TPBG CITED2 GPC4 IER3 AK4 MET SDC1 PLOD2 ANGPTL4 PLOD1 P4HA1 HSPA5 SLC16A3 PC PAM PGM2 EGLN3 LDHA PYGL IL13RA1 KDELR3 B4GALT1 AK3 ALDH7A1 P4HA2 GALE GPC1 TPST1 PPP2CB EXT2 SLC37A4 GLCE DDIT4 NOL3 XYLT2 SLC25A13 ELF3 TGFA GAL3ST1 PGK1	clusterKidney	qq_qn
HALLMARK_HEDGEHOG_SIGNALING	0.489038785834739	0.531563897646455	0.0714786287425507	0.319531604067079	0.982979771475964	33	VEGFA NRP1 ADGRG1 AMOT MYH9 CELSR1 ETS2 L1CAM	clusterKidney	qq_qn
HALLMARK_HEME_METABOLISM	0.000399619329444797	0.000868737672706081	0.49849310876659	0.404792668016198	1.594592152042	176	BCAM PDZK1IP1 HBB TNS1 AQP3 CA2 ALDH1L1 IGSF3 EPOR SLC4A1 ARHGEF12 LRP10 CAT MBOAT2 ALDH6A1 NFE2L1 H1-0 PC NEK7 HEBP1 CAST SLC25A37 BLVRB SEC14L1 BLVRA SELENBP1 BPGM FECH TFDP2 SLC30A1 VEZF1 P4HA2 MGST3 ENDOD1 RHAG PICALM SLC10A3 GYPC SNCA TRAK2 SLC6A8 ALAS2 KLF3 BNIP3L PIGQ SPTB PSMD9 MAP2K3 CTNS OPTN FN3K FBXO7 LAMP2 BSG ADIPOR1	clusterKidney	qq_qn
HALLMARK_HYPOXIA	3.09316570901273e-12	7.73291427253182e-11	0.898671232061694	0.557357949144002	2.20908199793843	182	ALDOB CA12 CDKN1C VEGFA BGN PCK1 CCN2 ADM DCN NDRG1 SDC4 SDC2 TGM2 PLIN2 DUSP1 AKAP12 FBP1 EGFR TPBG ANXA2 S100A4 CAVIN1 PPARGC1A CITED2 GPC4 IER3 AK4 PPP1R3C FOSL2 ANGPTL4 GBE1 ERRFI1 DDIT3 MYH9 P4HA1 HSPA5 PFKFB3 CDKN1A PAM EFNA1 SERPINE1 SELENBP1 PGM2 CHST3 LDHA MAFF ATF3 IGFBP1 KDELR3 PPP1R15A CCN1 WSB1 HS3ST1 P4HA2 SLC6A6 KLF7 GPC1 ATP7A HEXA ENO3 FOS SLC25A1 ILVBL JMJD6 SLC37A4 KDM3A DDIT4 GRHPR PRKCA SULT2B1 CSRP2 BNIP3L BHLHE40 PGK1 IGFBP3 EDN2 GLRX SLC2A3 MT2A STC1 ZFP36	clusterKidney	qq_qn
HALLMARK_IL2_STAT5_SIGNALING	0.000531529102799131	0.00110735229749819	0.477270815362862	0.403799818844876	1.60269615776254	184	SPP1 IL1RL1 CDKN1C PTH1R MUC1 IFITM3 AHNAK FGL2 NDRG1 NRP1 DHRS3 MYO1E ITIH5 ITGAV CA2 TGM2 PLIN2 GADD45B MYO1C TWSG1 PLPP1 HIPK2 FAH TNFSF10 GABARAPL1 PNP P4HA1 S100A1 PHLDA1 MAP6 CD81 RHOB MAFF ST3GAL4 ANXA4 PLSCR1 IGF2R CISH ITGA6 SPRY4 IL18R1 ABCB1 EMP1 IGF1R IRF6 IL1R2 BMPR2 SOCS2 ENO3 SERPINB6 RNH1 ECM1 SWAP70 PTGER2 MAPKAPK2 BHLHE40 SLC1A5 CYFIP1 BCL2L1	clusterKidney	qq_qn
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.12111801242236	0.168219461697723	0.157402899305283	0.352597872370469	1.26172411046158	79	ITGB3 CD9 OSMR A2M LEPR IL1R1 SOCS3 LTBR TNFRSF1A IFNAR1 ACVRL1 IL13RA1 TGFB1 STAT3 IL6ST IL18R1 IL1R2 IRF1 TNFRSF12A ACVR1B STAM2 PDGFC IL10RB STAT1 IL17RB	clusterKidney	qq_qn
HALLMARK_INFLAMMATORY_RESPONSE	0.33428981348637	0.388709085449268	0.0828962134571565	0.274511967486553	1.06355871182363	156	ITGB3 ITGB8 ADM OSMR DCBLD2 TPBG TNFSF10 IL1R1 MET AXL BST2 TIMP1 TLR3 HPN MMP14 CDKN1A SERPINE1 IFNAR1 PVR RNF144B ICOSLG HIF1A ICAM1 IL18R1 IFITM1 NAMPT IRF1 SCARF1 CCL2 PDPN TNFSF15 ACVR1B SGMS2	clusterKidney	qq_qn
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.0433915805458402	0.0699864202352262	0.321775918075361	0.384775804357885	1.40289142753798	91	IFITM3 TXNIP GMPR TMEM140 LGALS3BP BST2 IFIT3 GBP2 PLSCR1 TRIM5 IFITM1 DDX60 B2M MVB12A IRF1 HLA-C IFIT2 IFI44L CD74 MOV10 C1S TRAFD1 ELF1 SAMD9L PSME1 CSF1 LY6E PARP9 DHX58 IFI44 NCOA7 SP110 USP18 UBA7 TAP1 ISG15 GBP4 RTP4 IRF9 RSAD2 UBE2L6 IFIH1 IL4R	clusterKidney	qq_qn
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.359046283309958	0.408007140124952	0.0778840111977068	0.264581692949066	1.05089046013524	186	SERPING1 IFITM3 FGL2 TXNIP LATS2 C1R SOD2 TNFSF10 LGALS3BP SOCS3 BST2 IFIT3 PNP VAMP5 CDKN1A RNF213 PLSCR1 BPGM HLA-B HIF1A STAT3 ICAM1 CFH SECTM1 DDX60 NAMPT B2M IRF1 SPPL2A MVP UPP1 CFB CCL2 CASP4 IFIT2 ZNFX1 IFI44L IL18BP CD74 STAT1 TNFAIP2 NOD1 PML VCAM1 C1S TRAFD1 SAMD9L MT2A HLA-DRB1 PSME1 IFIT1 HLA-DMA	clusterKidney	qq_qn
HALLMARK_KRAS_SIGNALING_DN	0.134218289085546	0.181376066331819	0.144630528034484	0.316271952229139	1.20290126437382	121	EFHD1 CDH16 HSD11B2 ATP6V1B1 CLDN8 TFCP2L1 NPHS1 TCF7L1 GPRC5C SLC12A3 KLK7 IGFBP2 NRIP2 SPTBN2 BMPR1B SELENOP THNSL2 ADRA2C SYNPO ZBTB16 UPK3B KLK8 COPZ2	clusterKidney	qq_qn
HALLMARK_KRAS_SIGNALING_UP	0.0539007092198582	0.0776133883094834	0.231126709673834	0.326560760718375	1.28727147248957	172	SPP1 SLPI G0S2 TFPI PLAT GNG11 TSPAN1 TRIB2 SEMA3B ITGA2 ENG NRP1 HOXD11 CA2 TNNT2 DCBLD2 JUP AKAP12 FLT4 ALDH1A2 APOD GPRC5B MPZL2 ST6GAL1 MTMR10 ANGPTL4 IGF2 NR1H4 ADGRL4 PECAM1 GPNMB PLAU FGF9 BPGM PPP1R15A ABCB1 AKT2 CFH EMP1 F2RL1 PIGR MAFB NR0B2 DUSP6 CFB GYPC ID2 ZNF277 HKDC1 CAB39L CROT GUCY1A1	clusterKidney	qq_qn
HALLMARK_MITOTIC_SPINDLE	0.461218836565097	0.512465373961219	0.0646484568421928	0.25296589617398	1.00963050371472	192	ARHGAP29 CDC42EP2 MYO1E PALLD FARP1 MID1 CD2AP NEDD9 VCL PKD2 ACTN4 FLNA ARHGEF12 NOTCH2 BCAR1 MYH9 GSN RALBP1 CDC42BPA ARHGEF3 PDLIM5 PXN SYNPO CTTN WASL SPTBN1 ARHGAP5 MYH10 WASF2 DST ALS2 HDAC6 EZR ARF6	clusterKidney	qq_qn
HALLMARK_MTORC1_SIGNALING	0.767313019390582	0.767313019390582	0.0409883873374721	0.219419254271122	0.87574007233805	192	IGFBP5 FGL2 CD9 SERPINH1 NUPR1 AK4 PLOD2 GBE1 PNP DDIT3 P4HA1 HSPA5 CDKN1A EGLN3 LDHA PRDX1 PPP1R15A HSP90B1 SLC6A6 NAMPT RIT1 TXNRD1 SLC37A4 DDIT4 CALR GLA RPN1 PIK3R3 UNG BHLHE40 SLC1A5 PGK1 MAP2K3 SKAP2 GLRX SLC2A3 RDH11 STC1 CYB5B CANX SC5D CCNG1 CTSC	clusterKidney	qq_qn
HALLMARK_MYC_TARGETS_V1	1.830720639574e-06	7.04123322913077e-06	0.643551836150722	-0.397671732225802	-1.76645814286651	198	NME1 SRM MYC MCM7 NOP56 KPNA2 CSTF2 TYMS GNL3 FBL EEF1B2 MAD2L1 PRDX4 EPRS1 SNRPD1 LSM7 MCM2 MCM5 PABPC4 CDC20 CLNS1A H2AZ1 IMPDH2 RPS2 ORC2 NOP16 RSL1D1 NAP1L1 RPS5 NOLC1 EIF3D PCNA RRM1 VBP1 SRPK1 CCT7 POLE3 RPLP0 APEX1 RPS10 ABCE1 NCBP1 C1QBP PHB2 HDDC2 MCM4 TOMM70 RPS3 MRPL23 PSMA4 RPL18 SET CCNA2 HDAC2 RANBP1 PSMA6 VDAC1 PABPC1 NPM1 CAD TXNL4A YWHAQ RNPS1 CDC45 RFC4 PPM1G NDUFAB1 PSMD3 COX5A HNRNPD RPL14 SF3B3 RPL34 EIF4A1 USP1 SNRPD2 VDAC3 BUB3 CCT4 PSMD14 AP3S1 RAD23B	clusterKidney	qq_qn
HALLMARK_MYC_TARGETS_V2	7.23352159990805e-05	0.000212750635291413	0.538434096309916	-0.5461467984929	-1.96256625514174	55	SRM MYC NOP56 PLK1 TMEM97 EXOSC5 MRTO4 SLC19A1 GNL3 MYBBP1A MCM5 PUS1 PPAN IMP4 NOP16 SUPV3L1 NOLC1 WDR74 DUSP2 PRMT3 BYSL PLK4 WDR43 FARSA	clusterKidney	qq_qn
HALLMARK_MYOGENESIS	1.50066696400237e-07	8.33703868890208e-07	0.690132458796796	0.499127895235362	1.95059469271123	163	GPX3 CRYAB IGFBP7 WWTR1 ITGB5 AGRN NQO1 COL4A2 MYL3 HSPB8 TNNT2 MYLK CNN3 GJA5 ACSL1 GADD45B MYO1C TPM2 ITGB1 KIFC3 APP APOD PPP1R3C PLXNB2 SPARC SORBS3 MYH9 TEAD4 SVIL PC GSN CDKN1A PDLIM7 BAG1 CDH13 FABP3 AEBP1 TGFB1 CASQ2 ERBB3 COX7A1 TAGLN AKT2 HSPB2 SOD3 DENND2B OCEL1 PFKM RIT1 NOTCH1 ENO3	clusterKidney	qq_qn
HALLMARK_NOTCH_SIGNALING	0.0543293718166384	0.0776133883094834	0.252961123069611	0.494011632762737	1.46886576515375	29	NOTCH3 HES1 ST3GAL6 CCND1 NOTCH2 FZD1 FZD7 NOTCH1 MAML2 PRKCA TCF7L2 JAG1	clusterKidney	qq_qn
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.000361775381308604	0.000845075787432104	0.49849310876659	0.391392018510638	1.56353227547711	198	CYB5A PDK4 PHYH CPT1A BDH2 ACAA2 ALDH6A1 ACAT1 SLC25A4 ECI1 CYB5R3 OGDH NQO2 ATP1B1 LDHA AIFM1 HADHB MAOB ECHS1 ATP6V0E1 MGST3 SUCLG1 ACADM LDHB MPC1 NDUFC1 POR ACADVL NDUFS4 ETFDH HADHA SDHA MRPL34 BCKDHA SDHD GRPEL1 ECH1 NDUFA6 ISCU NDUFS2 COX7B SDHC NDUFB2 COX8A ATP6V1D ISCA1 ATP5MC2 ACADSB COX5B ATP6V0C FH MFN2 NDUFA8 ATP6V1F PRDX3 NDUFA5 NDUFS8 ATP5F1B PDHA1 NDUFA1 IMMT ATP5PF COX17 NDUFB4 RETSAT ATP6V1E1 SDHB UQCRC1 HSD17B10 ACAA1 NNT ACO2 DLAT SLC25A20 NDUFA4 ALAS1 IDH2 SUCLA2 NDUFB6 ETFA DECR1 NDUFB3 ATP6AP1 NDUFS1	clusterKidney	qq_qn
HALLMARK_P53_PATHWAY	0.00500262117603231	0.00926411328894872	0.407017918923954	0.366462253577678	1.45246904353962	182	PTPN14 EPS8L2 NDRG1 TXNIP ABHD4 RRAD NUPR1 F2R S100A4 GADD45A APP NINJ1 IER3 CTSD EPHA2 SDC1 HEXIM1 PLXNB2 TCN2 WWP1 TSC22D1 DDIT3 PERP S100A10 CDKN1A CD81 ZFP36L1 STOM CDH13 TGFB1 ATF3 TAX1BP3 MXD4 TOB1 PPP1R15A TM4SF1 SAT1 PDGFA HSPA4L KIF13B LDHB NOTCH1 ZBTB16 H2AJ KLK8 FOS SLC3A2 UPP1 INHBB DRAM1 ACVR1B DDIT4 DCXR PRKAB1 RB1 TGFA SERTAD3	clusterKidney	qq_qn
HALLMARK_PANCREAS_BETA_CELLS	4.27157207614419e-05	0.000133486627379506	0.557332238758646	-0.644460917037336	-2.04361385952974	33	CHGA PAK3 INS PCSK2 SST GCG ABCC8 PAX6 SYT13 NEUROD1 FOXA2 SCGN NKX6-1 INSM1	clusterKidney	qq_qn
HALLMARK_PEROXISOME	0.19047619047619	0.238095238095238	0.121543282035469	0.314628665458442	1.16512787276677	99	HSD11B2 DHRS3 ACSL1 EHHADH SOD2 SEMA3C ACSL4 CAT HAO2 SLC25A4 HMGCL DIO1 PRDX1 ABCB1 ALDH1A1 MVP ECI2 SULT2B1 SCP2 PEX11A TSPO ITGB1BP1 RDH11 HSD3B7 ECH1 ALDH9A1 CRAT SOD1 CRABP2 ABCD3 HSD17B4	clusterKidney	qq_qn
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.728021978021978	0.758356227106227	0.0760837160951725	-0.219826239679886	-0.892866095678465	102	PRKCB IL2RG MAP2K6 DAPP1 CAMK4 LCK E2F1 GRK2 TIAM1 ADCY2 PTEN HRAS PIN1 MKNK1 CXCR4 ACTR2 PLCB1 CDK1 RPS6KA3 NCK1 ECSIT PITX2 SLA MAPK9	clusterKidney	qq_qn
HALLMARK_PROTEIN_SECRETION	0.018236313602545	0.0314419200043879	0.352487857583619	0.396645557241723	1.4570566383159	95	ATP6V1B1 EGFR CLN5 TOM1L1 ATP1A1 PAM RAB5A IGF2R CD63 GALC ATP7A DST GLA LMAN1 VAMP3 BNIP3 TSG101 ARFIP1 TMX1 ARFGEF1 SGMS1 LAMP2 VPS45 ARFGAP3 CTSC AP1G1 AP3B1 SCAMP1 ADAM10 SOD1 SCAMP3 SNAP23	clusterKidney	qq_qn
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.224832214765101	0.273539836646633	0.116234148779716	0.358066711917468	1.15989594688383	47	GPX3 NQO1 SOD2 CAT PRDX1 SBNO2 JUNB TXNRD1 PRDX6 LAMTOR5	clusterKidney	qq_qn
HALLMARK_SPERMATOGENESIS	0.0210452626794812	0.0350754377991353	0.352487857583619	-0.35151289813519	-1.40737115830341	92	SCG5 SNAP91 CNIH2 SLC12A2 HBZ SCG3 CFTR CAMK4 GMCL1 EZH2 GFI1 NEFH STRBP ADCYAP1 MAST2 PSMG1 YBX2 CCNB2 ARL4A CLVS1 PARP2 LDHC TOPBP1 ZNRF4 CDK1 SLC2A5	clusterKidney	qq_qn
HALLMARK_TGF_BETA_SIGNALING	6.58302905518724e-08	5.48585754598936e-07	0.704975715167238	0.676201808014442	2.22002103564307	52	CDKN1C WWTR1 ID1 THBS1 ENG BCAR3 SMAD6 HIPK2 KLF10 TJP1 SERPINE1 ID3 TGIF1 TGFB1 PPP1R15A PMEPA1 SMAD3 SPTBN1 BMPR2 JUNB RAB31 ID2	clusterKidney	qq_qn
HALLMARK_TNFA_SIGNALING_VIA_NFKB	3.60986608773599e-06	1.28923788847714e-05	0.627256739718528	0.463619962143646	1.82550203569628	177	VEGFA G0S2 TRIP10 SDC4 HES1 PLPP3 RCAN1 DUSP1 GADD45B NR4A1 GADD45A KLF10 NINJ1 SOD2 IER3 NFE2L2 BTG3 CEBPD CCND1 FOSL2 SOCS3 TSC22D1 TNC LITAF NFAT5 PHLDA1 PFKFB3 CDKN1A KLF9 ETS2 RHOB PLAU EFNA1 ZBTB10 SERPINE1 PER1 ICOSLG TGIF1 MAFF DNAJB4 ATF3 B4GALT1 IL6ST ICAM1 EHD1 PPP1R15A CCN1 PDLIM5 PMEPA1 KLF2 SAT1 SMAD3 NAMPT F2RL1 SIK1 BCL6 IRF1 JUNB FOS CFLAR CCL2 DRAM1 TNIP2 ID2 IER2 BCL3 IFIT2 BHLHE40 JAG1 B4GALT5 MAP2K3 TNFAIP2 SPSB1 NFKB2 GEM SLC2A3 ZFP36 CEBPB MCL1	clusterKidney	qq_qn
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.65597667638484	0.697847528068978	0.0847985102819124	-0.227199663447552	-0.921486387271812	110	SLC1A4 ASNS NOP56 DKC1 EXOSC5 NOP14 SLC7A5 EIF4EBP1 H2AX TSPYL2 TATDN2 PSAT1 NABP1 ARFGAP1 EXOSC2 SRPRB NOLC1 NFYA SDAD1 CEBPG	clusterKidney	qq_qn
HALLMARK_UV_RESPONSE_DN	6.95353911091845e-07	2.89730796288269e-06	0.659444398037935	0.512930405404541	1.96094883943773	137	IGFBP5 ITGB3 RBPMS EFEMP1 TFPI DAB2 ID1 TGFBR3 NRP1 TGFBR2 SDC2 PTPN21 PLPP3 ERBB2 DUSP1 ADGRL2 SYNE1 ANXA2 DLC1 APBB2 PDGFRB LAMC1 TJP1 CITED2 PPARG MET MGLL NOTCH2 PTPRM NEK7 SERPINE1 CDC42BPA ANXA4 FHL2 VAV2 CCN1 PDLIM5 IGF1R GJA1 SMAD3 ATRN PIAS3 MAGI2 MGMT SNAI2 FBLN5 AKT3 PRKCA PIK3R3	clusterKidney	qq_qn
HALLMARK_UV_RESPONSE_UP	0.0457902511078287	0.0715472673559823	0.257206466468838	0.343929117774207	1.3202143420336	139	GPX3 CDKN1C SLC6A12 AQP3 CA2 RRAD HSPA2 NR4A1 MAOA SOD2 HYAL2 IGFBP2 BTG3 TYRO3 PLCL1 DNAJB1 MMP14 SLC25A4 RHOB ATF3 IL6ST ICAM1 ABCB1 PTPRD TMBIM6 IRF1 JUNB FOS RPN1 GLS SLC6A8 CDK2 DNAJA1 TST SPR	clusterKidney	qq_qn
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.76551724137931	0.767313019390582	0.0511147954416412	0.262173949675763	0.819968698820484	39	FZD8 NOTCH4 GNAI1 NKD1 FZD1 NCSTN NOTCH1 NUMB JAG1 HDAC11	clusterKidney	qq_qn
HALLMARK_XENOBIOTIC_METABOLISM	2.81605865406725e-07	1.40802932703362e-06	0.674962860011025	0.497206478240497	1.96093836253373	171	ENPEP NQO1 SLC6A12 IGFBP4 ARG2 PTGR1 CYB5A CA2 JUP PDK4 FBP1 MAOA NINJ1 FAH IL1R1 EPHA2 SLC12A4 GABARAPL1 TNFRSF1A BCAR1 NDRG2 CAT DDAH2 PROS1 AKR1C3 ADH7 PC ETS2 BLVRB PINK1 SERPINE1 ATOH8 IGFBP1 AOX1 HRG COMT PDLIM5 BPHL ACOX2 SERTAD1 SLC6A6 TMBIM6 APOE CBR1 DHRS7 TPST1 ENTPD5 UPP1 CFB POR LCAT ID2 CSAD CNDP2 DCXR CROT SPINT2 VNN1 DDC PLG ADH5 SLC1A5 ETFDH PGRMC1 NPC1 CYP4F2 MT2A GSTA3 F11 CYP17A1 ASL CYP27A1 HMOX1 ECH1 GCNT2 AQP9 ALDH2	clusterKidney	qq_qn
HALLMARK_ADIPOGENESIS	0.000871885626094289	0.00198155824112338	0.477270815362862	0.335813771185491	1.56683605604492	189	LAMA4 TST MYLK SQOR MGLL ACADS SLC1A5 FABP4 PPARG CAVIN1 CMBL ACAA2 COL15A1 IDH1 COL4A1 PHLDB1 DGAT1 UQCRC1 ALDH2 RREB1 ESRRA ARL4A LPCAT3 MIGA2 CAT CD151 RETSAT SLC25A10 NABP1 SOWAHC ELOVL6 CPT2 ABCA1 ECH1 SLC19A1 MGST3 CHCHD10 CD36 CMPK1 CYC1 STAT5A ATP1B3 UQCRQ ITIH5	clusterColon	qq_qn
HALLMARK_ALLOGRAFT_REJECTION	6.63614096616522e-06	2.76505873590217e-05	0.610526878385931	0.411635151480387	1.86984300564693	171	CTSS FLNA STAB1 GBP2 HLA-A IL2RG CCL11 CCL5 CD79A B2M LY75 HLA-DRA CD74 IRF8 HLA-DMA TAP1 EGFR ELF4 BCL3 NOS2 CCND2 IL4R HLA-E CD4 CCL19 CSF1 RPS19 LIF FAS IL18 ITGB2 GALNT1 BCL10 IL7 GCNT1 CD3E PRF1 WARS1 IGSF6 LCP2 CD3D RPL39 CAPG RPS9 PSMB10 NCF4 PTPRC EIF5A IRF4 ITGAL C2 CCR1 HCLS1 TAPBP IL2RB CD96 SRGN WAS CD8A FYB1 IFNGR1 TRAF2 CD2 MAP4K1	clusterColon	qq_qn
HALLMARK_ANDROGEN_RESPONSE	0.0118825977426444	0.0204872374873179	0.380730400722792	0.347156009076277	1.47762102982179	98	KRT8 SLC26A2 KRT19 TMPRSS2 ADAMTS1 B2M HPGD ACTN1 SPDEF B4GALT1 SELENOP IQGAP2 MERTK CCND1 UAP1 UBE2J1 PLPP1 MYL12A TARP PDLIM5 ABCC4 RPS6KA3 ARID5B	clusterColon	qq_qn
HALLMARK_ANGIOGENESIS	0.167597765363128	0.22648346670693	0.181383128498408	0.380862747562905	1.256049404089	29	COL3A1 LUM S100A4 POSTN JAG1 COL5A2 CCND2 VCAN FSTL1	clusterColon	qq_qn
HALLMARK_APICAL_JUNCTION	5.83698374753043e-05	0.000182405742110326	0.557332238758646	0.373729378427132	1.70400280827609	174	ACTG2 MMP2 CLDN7 CLDN4 MYL9 VASP LIMA1 ITGB4 TGFBI MPZL2 CDH1 LAMB3 ITGA2 VCL JUP CTNND1 MDK SORBS3 PFN1 EGFR MAPK13 ZYX ACTN1 WNK4 ITGB1 NEXN EPB41L2 COL16A1 SYK RAC2 BMP1 FBN1 B4GALT1 ITGA9 CD99 CLDN15 CRB3 LAMC2 ACTN4 LAMA3 VCAN RRAS MYH9 PARVA FLNC RHOF CD209 ADAM9 CDH11 PTPRC CD276 INPPL1 CTNNA1 SHC1 MADCAM1 MAP3K20 MPZL1 ARPC2 SRC MYL12B PCDH1 CAP1	clusterColon	qq_qn
HALLMARK_APICAL_SURFACE	0.660818713450292	0.734243014944769	0.0845557442441281	0.252464282741863	0.875914339799527	37	ATP8B1 IL2RG EPHB4 HSPB1 B4GALT1 CRYBG1 SRPX SLC2A4 IL2RB MDGA1 SULF2 ADIPOR2 BRCA1 SLC34A3	clusterColon	qq_qn
HALLMARK_APOPTOSIS	2.06849723295134e-06	1.03424861647567e-05	0.627256739718528	0.434447232955032	1.94613199445591	152	LGALS3 MMP2 CAV1 EMP1 LMNA LUM TSPO ISG20 CASP1 ERBB2 GSN DCN PLAT CD44 CASP7 KRT18 ERBB3 BMP2 TAP1 CASP6 IER3 TXNIP IRF1 ANXA1 BIK CCND2 BTG2 HSPB1 JUN TOP2A CCND1 CD14 RETSAT TNFSF10 HMGB2 FAS AIFM3 IL18 CDKN1A BCL10 BAX EBP PRF1 MCL1 RARA CD69 CASP8 RHOB CASP3 CFLAR BMF NEDD9 SLC20A1 SAT1 PSEN1 PDCD4 BID TIMP2 IFITM3 GPX1 IFNGR1 FDXR CD2 BCL2L11 HMOX1 CASP4 PLCB2 CTNNB1 DPYD IGF2R	clusterColon	qq_qn
HALLMARK_BILE_ACID_METABOLISM	0.377926421404682	0.432680463168268	0.128142916898415	0.242829248530675	1.02267322774331	93	ACSL5 NR1I2 SLC22A18 ABCA8 HSD17B11 SULT1B1 GSTK1 TFCP2L1 IDH1 SLC27A2 CAT RETSAT CYP27A1 ABCA1	clusterColon	qq_qn
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0637062857437427	0.0995410714745979	0.287805130535564	0.344984821613294	1.36133615279304	68	LGALS3 ETHE1 CD9 ANTXR2 ACSS2 PPARG JAG1 FABP5 S100A11 LDLR LGMN ECH1 NIBAN1 EBP	clusterColon	qq_qn
HALLMARK_COAGULATION	3.90318127749833e-07	2.78798662678452e-06	0.674962860011025	0.496609737581223	2.14584353074693	111	HMGCS2 CFD MMP2 HNF4A CD9 A2M THBS1 C1QA CFH CAPN5 LRP1 GNG12 FN1 MMP14 MMP15 C1S GSN PLAT ITGA2 ANG C1R F3 CSRP1 ANXA1 CTSK CFB PREP BMP1 FBN1 WDR1 DUSP6 MSRB2 CAPN2 PRSS23 PROS1 LGMN P2RY1	clusterColon	qq_qn
HALLMARK_COMPLEMENT	0.000300685919527868	0.000791278735599653	0.49849310876659	0.351452875451206	1.60243406409734	174	LGALS3 CA2 CTSS HNF4A C1QA CFH C1QC LRP1 FN1 CTSC MMP14 MMP15 C1S PSMB9 CASP1 PLAT CCL5 COL4A2 CASP10 CASP7 PFN1 ANG TNFAIP3 C1R F3 CSRP1 IRF1 CFB PREP PRKCD CASP5 DUSP6 DYRK2 ERAP2 LGMN PIM1 FCER1G CD36 LCP2 PIK3R5 CEBPB PIK3CG ADAM9 PLSCR1 SH2B3 DUSP5	clusterColon	qq_qn
HALLMARK_DNA_REPAIR	0.804644808743169	0.838171675774135	0.0381628909049257	-0.207061983995729	-0.846574271499396	144	USP11 RNMT TAF12 GTF2F1 ERCC3 SUPT5H RPA2 PDE4B GMPR2 NUDT9 RAE1 POLB AK1 POLR2K SNAPC4 HPRT1 POLR1D GTF2A2 BCAM POLR3C POLR3GL ERCC4 ELOA DCTN4 CETN2 TAF9 GTF2H1 MRPL40 POLR2D POLR2G GUK1 ERCC2 CCNO RRM2B BRF2 POLH NELFE VPS37D NME1 POLR1C TSG101 DUT DGUOK POLR2C TAF13 GTF2H5 PRIM1 SURF1 GPX4 RPA3 RFC4 POLR2I NT5C3A EIF1B TAF6 NFX1 NCBP2	clusterColon	qq_qn
HALLMARK_E2F_TARGETS	0.0049255819900585	0.00912144812973796	0.407017918923954	0.305311254164645	1.42789225404025	190	MKI67 MYC LMNB1 PLK1 CDC20 TFRC MCM7 RRM2 ASF1B KIF22 SNRPB TP53 LBR TOP2A CDK1 HMGB2 CDKN1A UBE2T EZH2 POLD3 DDX39A GINS1 HMGB3 MCM5 DCTPP1 RNASEH2A TK1 RAD51AP1 SRSF2 WDR90 CDCA3 PCNA CHEK2 MYBL2 CHEK1 SMC4 POLE JPT1 AURKB BUB1B PRDX4 H2AX POLD1 HMGA1 TRA2B CDK4 KIF2C TUBB CCNB2 CCNE1 AK2 CKS1B MCM3 MXD3 SMC1A SRSF1 TCF19 MCM2 PTTG1 HMMR BRCA1 PRIM2 SPC24 TMPO MTHFD2	clusterColon	qq_qn
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	5.35710294780733e-14	1.33927573695183e-12	0.965327754226083	0.552726465106505	2.51074698333822	171	COL3A1 ACTA2 MMP2 COL6A2 COL6A3 COL1A1 COL5A1 SDC1 FBLN1 MYLK COL1A2 TAGLN THBS1 FLNA LUM MYL9 LRP1 IGFBP4 CCN2 FN1 MATN2 TGFBI TPM1 MMP14 NNMT TPM2 ITGA5 FMOD SERPINH1 POSTN EDIL3 DCN ABI3BP ITGA2 CD44 COL4A2 FUCA1 PMP22 IGFBP3 TNFAIP3 TNC CALD1 TGM2 EMP3 LAMC1 GREM1 COL12A1 COL4A1 SNAI2 ITGB1 COL5A2 QSOX1 COLGALT1 MCM7 COL16A1 ELN BMP1 FBN1 JUN PCOLCE FSTL3 LGALS1 ECM1 FAS LAMC2 IL32 VIM COL5A3 LAMA3 MXRA5 ITGB5 VCAN PPIB ANPEP TPM4 FSTL1 GLIPR1	clusterColon	qq_qn
